symbol,composite_score,quality_score,growth_score,value_score,momentum_score,positioning_score,stability_score,score_date
CEPU,49.240929373019135,51.42176641124635,50.932724118429626,50.585841721526705,51.772649553810076,41.248077595132386,49.48451683796967,2026-02-08
SRTS,49.240063854647914,50.453427240573475,51.555748201405905,48.29593504250755,53.621111095572736,47.00440518124972,44.509756366578095,2026-02-08
NFGC,49.23825220726785,47.62171047806087,49.091642802753704,50.061920244715765,57.629447925010766,44.51100245162527,46.513789341440706,2026-02-08
RXO,49.23815279603926,49.407316952638745,46.37245517155873,49.58276546656762,47.90646476108052,54.47982599654965,47.6800884278403,2026-02-08
EQ,49.23473521645242,46.351091084165695,47.8250965668709,50.006041890089406,54.83388616847119,49.88694455147875,46.50535103763857,2026-02-08
AWX,49.234416820557556,49.44139338210782,51.970964597205324,49.83849681191688,48.78916030210522,47.9875314829073,47.3789543471028,2026-02-08
RDI,49.233003547936676,48.67036514142359,50.27686492919541,50.00243081134277,46.848638591069395,48.99815773162403,50.601564082964856,2026-02-08
EXFY,49.231694123636935,49.37106529606669,52.77760224224254,49.981182802774114,46.77119033930881,49.31822954572404,47.17089451570541,2026-02-08
SNOW,49.23019223799755,47.823370965225024,48.99829153247611,49.46887332450765,47.90690871607643,50.36544819165929,50.818260698040774,2026-02-08
LPA,49.22854359894452,50.55088267872716,50.332986792339426,50.245160967077396,45.435911638046996,52.21751375347945,46.58880576399667,2026-02-08
HRZN,49.22783448837894,49.84920873586985,50.9178840133776,50.77821052525573,49.65367949849998,41.58751062480346,52.58051353246703,2026-02-08
LANV,49.22653514292957,46.8615778430009,50.08670181625805,50.02790621858051,45.298963139406396,54.866636268271726,48.21742557205985,2026-02-08
SLP,49.22604316018159,47.8335624871439,48.92905878291514,50.321124780350225,49.447573792759016,52.95536907423746,45.86957004368378,2026-02-08
ROMA,49.224783407280746,48.13682739017883,49.55207469873145,50.005526270503495,57.554319710239554,44.30847704479186,45.7914753292393,2026-02-08
IVA,49.22075124732507,48.670652659572994,49.99957620893448,50.26840280718552,59.004938617780866,41.54668862042454,45.834248570052,2026-02-08
QTRX,49.21574124271973,46.625447501686736,48.75672545453204,50.03222938914773,50.73317626130709,51.59750949971836,47.54935934992643,2026-02-08
DFDV,49.21489684024803,52.44265415792418,50.79611758370035,50.315052268012636,50.075908080452166,47.21799169300155,44.44165725839731,2026-02-08
SONY,49.21278837611077,51.22566082619661,51.16134128147001,50.64814246984022,46.64697144116262,41.55298288789954,54.041631350095656,2026-02-08
LFVN,49.211863071820304,51.99801194258221,51.08612310369727,49.64239848605249,44.42741292446903,50.65919308262347,47.45803889149737,2026-02-08
AFRM,49.20931342726746,49.52712978278701,50.98547201494349,49.60176827051656,45.86401694221628,51.61798362258101,47.659509930560404,2026-02-08
INDO,49.20907513653676,47.66570597047361,49.00788811036066,50.02451227540241,57.536256214670004,46.073080642630885,44.947007605683005,2026-02-08
OCS,49.20689131722069,45.271301270209214,47.925260032689934,49.77393207076477,55.60259651928396,46.094013159490046,50.574244850886195,2026-02-08
PSO,49.20520729420254,51.09487892135633,50.42920416315979,50.71088086676225,47.979943644749376,41.05331586798946,53.96302030119803,2026-02-08
EFOI,49.20511548984535,47.96504601836041,49.57830336234899,50.03512399466496,48.95328447122846,49.825324385558,48.87361070691128,2026-02-08
SANG,49.204768841985455,49.830965043922106,49.76609108791485,50.22688080281041,47.692753777106326,48.308601726723374,49.403320613435675,2026-02-08
PRPO,49.20316140401947,49.53393502361013,50.52837141898332,49.80393837035281,55.53093186455138,44.81463092512211,45.00716082149707,2026-02-08
MBAI,49.202308968058986,48.90958076132435,50.37847495549189,50.11146330426517,53.6403126327625,43.6334512235169,48.5405709309931,2026-02-08
MATH,49.20180123441261,53.69923595638899,53.096297545477555,51.02345954574531,45.13949351735446,47.27924997036005,44.973070871149325,2026-02-08
MGTX,49.200538682830874,47.17536417063293,49.880073407050524,50.077764007858796,48.528958231830835,51.24392099753273,48.29715128207945,2026-02-08
NGNE,49.200522660711925,47.939221389374325,48.37312507500966,50.05073731547378,46.50872849260554,54.52747665553008,47.80384703627816,2026-02-08
SNTG,49.198219168562275,49.7709424536033,49.5981219110545,49.99509350528503,49.78506636282311,50.04024523939158,45.99984553921615,2026-02-08
NNDM,49.19508287132082,49.623164631974426,50.16149263494232,49.362746390014514,51.28666061776897,44.81002982319694,49.926403130027744,2026-02-08
AMSC,49.1948150655598,50.393293094660294,53.80070368681642,49.63442048037802,45.71177080237336,50.371613965674314,45.25708836345642,2026-02-08
ASAN,49.193704081657195,49.54061520173977,50.9278904721879,49.86173262253194,43.63838491701757,53.20141179211135,47.992189484354654,2026-02-08
NCI,49.19105578452013,50.20519947542938,50.88884808734592,50.60077561194938,45.13372757608409,52.50431153626813,45.8134724200439,2026-02-08
OPAL,49.19017068384757,48.54675239899106,50.07348247781702,49.47971057203454,49.56187192779167,51.162815158514185,46.31639156793692,2026-02-08
OPK,49.18989749957597,47.80607286449861,46.65694640896631,50.024894793855744,48.39613221888115,51.136866981361784,51.11847172989224,2026-02-08
CLPS,49.18949706035133,49.235967796652105,49.161992306332934,50.014297237558026,51.619115591355346,49.16886148278532,45.93674794742426,2026-02-08
TBI,49.18917680936494,49.522622740685904,46.87640244410491,49.96789909789017,47.958133968368244,53.30689977935216,47.503102825788226,2026-02-08
NMRA,49.18754310233576,48.20737014180802,49.82103241502572,50.02665750607677,48.32822811977612,51.03730039432749,47.70467003700042,2026-02-08
PDEX,49.17989812598953,51.55908220212637,49.73111726391933,50.303037130628624,49.170044184128415,49.55296857527367,44.763139399860776,2026-02-08
MDWD,49.17925778209142,46.161879325919955,48.7107275623182,49.99866892381655,49.07174329266486,49.463074176111384,51.66945341171757,2026-02-08
JKS,49.17637883856272,48.19072307214293,51.17528055642715,49.952859843663575,50.89920602638418,44.788069928180306,50.05213360457819,2026-02-08
TGS,49.17302470879703,51.85895257368281,50.810493366524,49.73356817826144,50.634342231855555,42.38441880128727,49.61637310117109,2026-02-08
INDI,49.170458592220825,45.65911849424455,49.55290955415842,50.31263240863186,49.07724729641328,53.128778314515344,47.292065485361505,2026-02-08
VATE,49.16877600640165,49.14461927736596,48.642009329283894,49.99635169499156,49.666426219612006,51.985461192753824,45.57778832440267,2026-02-08
PSNY,49.16736278979216,47.360887333497296,50.331369382535215,50.01663365411022,45.025566836454885,57.38117261278158,44.88854691937377,2026-02-08
ALTI,49.16671616745808,46.587773240846566,47.054844393612555,49.95274564654368,50.311016600736515,51.34778844957515,49.746128673434015,2026-02-08
STXS,49.1656687476553,46.67593848174684,49.999059747932186,49.94117722194396,48.734763152849844,50.85659336263326,48.78648051882571,2026-02-08
CRMD,49.164414360061386,54.32763441494421,52.1227542839579,50.24326632234325,44.74553622973222,49.11616290976867,44.43113199962207,2026-02-08
HHS,49.16282453173984,49.10864974104926,47.6562180876431,49.99140325805252,47.85211292912067,51.818190427370894,48.550372747202566,2026-02-08
NVTS,49.158948458501854,48.66483213663577,48.97522288297218,50.16923335735189,52.73080138156728,46.74577946692986,47.66782152555414,2026-02-08
MATV,49.15530599110568,47.77045642468122,46.194948395720395,49.95579752587492,51.77372830289897,52.42603517692619,46.810870120532385,2026-02-08
ECX,49.15430770061013,49.00876338804867,50.42673204358863,49.979636204680375,48.3008890997104,52.001293554629356,45.208531913003355,2026-02-08
SNYR,49.15374793786645,51.19454264670424,49.919671881779806,50.244026257426896,45.752704790431316,50.57726287585695,47.23427917499947,2026-02-08
DUOT,49.15264163924228,47.34317550528625,49.52876779940013,49.70616455870405,52.45622245594945,48.070911251781865,47.81060826433196,2026-02-08
VGAS,49.15171471400815,48.64826302867829,49.25846242976174,50.032245328480506,45.43754718726048,53.722443621387015,47.81132668848089,2026-02-08
RC,49.14744024317672,49.169894221291244,52.8014803270903,50.384579915160366,45.25676371759197,49.570311026349536,47.7016122515769,2026-02-08
FLY,49.1462482113911,48.9963295193112,49.423271473407056,50.13085231559952,51.293480033257445,50.292051015654515,44.74150491111686,2026-02-08
LAC,49.14371925924561,48.81218981216986,49.29261279887124,50.16878226393979,54.34272605951923,44.15798924795995,48.088015373013576,2026-02-08
PROF,49.143347286475624,48.67172547087451,49.893877634970785,50.021054733559225,52.05406344687541,46.536731205209826,47.682631227363984,2026-02-08
OSG,49.14322173228714,49.74023658895888,49.06738680437585,50.196728625699436,44.51431506358608,53.37881842673834,47.96184488436423,2026-02-08
CLAR,49.14256805959656,47.65844045006673,45.454409552867325,49.956477057706586,49.8103825326462,50.73390164204273,51.24179712224982,2026-02-08
UEIC,49.14079658362712,49.15199580360608,49.06442258053909,50.12293450269172,48.68670754428477,50.2643085132173,47.55441055742376,2026-02-08
DYN,49.14007305571417,47.35363069451878,48.0655937260191,50.0414927274936,49.362675770049336,54.046734783433415,45.97031063277076,2026-02-08
MNPR,49.13487068683431,48.5227781385296,49.429822497856826,50.15580654150046,49.71093691573785,51.427245253161104,45.56263477422001,2026-02-08
BGI,49.133833044977266,49.18150141270557,48.81462881162691,49.992864789470254,47.73680887601017,52.496237339834494,46.5809570402162,2026-02-08
WBX,49.132087963261476,43.554996662358015,50.08620879251943,50.01089072581322,51.17171317144599,51.87156259819997,48.09715582923222,2026-02-08
BRCB,49.131116503488315,48.71691400462437,50.67641995249872,49.63777328890703,41.86712745315388,55.20263377964121,48.68583054210466,2026-02-08
BB,49.13009627462106,50.41634912723808,51.82121522416544,49.63082382133534,46.37401191680946,46.84907785238276,49.68909970579527,2026-02-08
ELWT,49.12988444832331,49.34702179419042,48.869842802576684,50.03290655746206,46.803994619987385,51.2101891720967,48.515351743626624,2026-02-08
IRD,49.12985018816583,46.986508683160245,46.32038896892732,49.95539222042857,57.02921541425259,46.174169076642144,48.31342676558411,2026-02-08
ASMB,49.12977773664278,47.97255665418822,46.92085487107362,50.024352053762755,48.75913043284559,52.35785114270066,48.74392126528585,2026-02-08
NUVB,49.128073766448836,48.28263539311075,47.31494343781899,49.95026509601958,51.65542891128608,51.384783581378045,46.18038617907955,2026-02-08
AEC,49.12755285574981,48.614057677493484,49.30113290975862,50.04199248694312,56.109060917023456,45.22599085468046,45.473082288599734,2026-02-08
TRON,49.12685517078539,49.05849552902177,50.30255644629725,50.13798982986264,46.030641172328465,54.08016456352023,45.151283483681965,2026-02-08
DLTH,49.125622983613894,49.41971217273585,48.2588685336951,50.20470982269898,48.63981454705327,53.11844785635048,45.11218496914967,2026-02-08
API,49.12199270875113,49.3958234304918,49.6533253010911,50.059807947433086,50.81472989361134,46.20505921838351,48.60321046149593,2026-02-08
BBVA,49.12195847326425,51.40467393508929,46.43138982958984,50.206016551212166,52.050580176054076,41.07181076406077,53.56727958357935,2026-02-08
VIV,49.1200988951596,51.56334025982405,50.112779368508754,50.73608448898034,52.7101267094124,36.516323431569745,53.08193911266231,2026-02-08
SDGR,49.1177051903483,46.007634380220054,48.81864013465561,50.03610534477243,45.07393289276793,54.172137221149,50.597781168524804,2026-02-08
GBFH,49.11742794374628,51.0488613407204,46.312157965887366,50.09545111621172,48.03528008192779,48.84043753664901,50.3723796210814,2026-02-08
ONMD,49.11660994737512,49.17972874324439,49.619397833350725,49.98946987979835,45.56630597772927,54.40548505514933,45.93927219497863,2026-02-08
FBIO,49.11520296598026,48.43908652859133,50.12018477216644,50.00948094102588,53.97308372254079,45.13988794522288,47.00949388633425,2026-02-08
LYG,49.114119559738725,50.09816078059291,47.18661135660925,50.14705331779038,53.13684222327427,41.05185096619752,53.064198713968004,2026-02-08
STAA,49.110399740335,48.703471990583616,48.79392377086798,49.83391989998599,45.67266724634001,54.10472948993349,47.55368604429891,2026-02-08
TACT,49.11038384948645,48.94669621277807,48.9060099776871,50.1678119662059,46.73365343481889,49.3553031133025,50.552828392126244,2026-02-08
GRNQ,49.10903422070757,48.688057355960126,49.35539342435303,50.09421112327741,52.88624082009038,47.788283951638896,45.842018648925574,2026-02-08
SES,49.10550934522869,49.229429421649066,48.93786053749988,50.042543763280655,53.27779051015855,46.060749960057976,47.084681878725995,2026-02-08
CSIQ,49.105477940989225,48.83898800368898,48.070341239183996,50.08128934381627,52.37150081872338,49.93541557979948,45.335332660723246,2026-02-08
ALOT,49.10534177059625,49.03226839129435,48.780073706020005,49.06489332590601,49.15484921585364,48.80224671015906,49.79771927434444,2026-02-08
PKX,49.10520465354977,49.687331625044116,49.69581341532369,49.902158319427706,52.42199110865664,40.92286664451928,52.00106680832717,2026-02-08
RYOJ,49.105024734268255,51.702017616028364,52.907194586154404,50.09405360872965,42.44924659149416,52.981644218823206,44.49599178437973,2026-02-08
UTSI,49.09825437201894,46.07116400092267,49.63244693834139,50.05692995171424,49.13005091183758,50.82810693370832,48.87082749558947,2026-02-08
PSHG,49.097719028617234,52.270108793559864,50.26523438799059,50.28001415343032,49.806292432475765,41.26825221411249,50.69641219013437,2026-02-08
WYY,49.09504251447599,48.74578783799542,49.09999613043004,52.22019576191707,53.08325519467648,44.73521061545163,46.68580954638533,2026-02-08
CAMP,49.09365649518694,47.69977820230567,49.85971809703023,50.00335824396912,51.579290817295785,50.54182843445132,44.87796517606954,2026-02-08
CIA,49.092303052407686,50.28421642482355,50.31455734005409,50.07109308759914,50.037178808917105,45.36782063776703,48.478952015285216,2026-02-08
FLWS,49.09220774198005,47.722935758321505,45.91701384987953,50.10722897943975,48.45765382844818,57.01131174932159,45.337102286469715,2026-02-08
NL,49.09148325511773,49.67315412986702,52.51096697268035,50.06863298401581,50.03799664265338,42.18203491966615,50.07611388182367,2026-02-08
ALXO,49.09110605948382,47.541730489866985,50.01631834430107,50.03403437131628,50.81138425399121,49.243292592060094,46.89987630536727,2026-02-08
PDYN,49.09086733666317,49.18452082218083,50.462318828495654,50.01428844014328,50.02596341070454,47.418352058412175,47.43976046004255,2026-02-08
LND,49.08863844942344,48.971057699571084,48.402983194443244,50.261092351033085,50.690408357138196,41.43012366605154,54.776165428303514,2026-02-08
LINK,49.086424322345806,49.11074881715751,49.39414998276,50.11092358195855,45.77690874363583,52.790082687235,47.335732121327965,2026-02-08
THCH,49.08480551965626,48.74969773063832,50.580556384476836,50.02440058779529,45.95964582074966,49.7911218349228,49.40341075935464,2026-02-08
MTEX,49.08451732320909,49.13774894672717,50.86130143550685,49.97280843881213,46.57970020128518,51.47549253387782,46.48005238304539,2026-02-08
MRVI,49.083543048703454,46.05679237438349,48.02550513772352,50.06146459242318,50.620093872525985,53.620628290712624,46.11677402445192,2026-02-08
CARL,49.07944498666232,46.67864557796394,49.35737792990597,50.02934103262716,48.99285890546299,51.9555343230864,47.46291215092746,2026-02-08
ELPC,49.076647778728045,50.37764266931336,50.05466405570724,50.11481407890997,51.549079132298424,40.727986529665436,51.63570020647386,2026-02-08
KZR,49.073057646778636,47.4995504184891,48.848973221478246,50.04148098223815,50.46119532982223,49.45059514253965,48.13655078610446,2026-02-08
VNET,49.07270550820363,49.31174181675744,49.28273140918004,49.61771076465547,52.69483448698355,47.81039162328319,45.71882294836212,2026-02-08
RZLV,49.06976752232517,50.614355465741,49.066951280143115,50.214489290631406,47.79030095644053,49.84713017863694,46.88537796235806,2026-02-08
ALNY,49.069532014006136,50.8999135338202,49.503153172398626,41.74349512772912,46.84733295691007,53.66826861184334,51.75502868133546,2026-02-08
SANA,49.06849050401481,46.81996542796278,47.69782074717925,50.05605071933553,51.43230411641403,50.68481953226963,47.71998248092764,2026-02-08
HSBC,49.06496877854752,51.049733194368464,50.646620816070396,50.14682661417089,53.28142303170558,36.20656545973322,53.05864355523655,2026-02-08
GNSS,49.06445505608209,48.86202247349894,50.31072493214127,49.82197028153495,47.50600787479716,50.17794319236333,47.708061582156894,2026-02-08
SPIR,49.06265040207799,50.88442255925879,50.9660426652092,50.10266846971763,52.58257440800875,46.584793832934245,43.25540047733932,2026-02-08
WVE,49.06243308924028,46.12455629243291,44.60190942388719,50.012088947404585,53.19327393399479,52.473087885927804,47.96968205179441,2026-02-08
TOI,49.060976821528776,48.04331203283343,49.425817310413755,50.196139076881906,48.622289635780064,47.57020281075346,50.50810006251003,2026-02-08
BKSY,49.06071281704035,45.18944329310913,48.40131919118769,50.09467562068581,53.067988355766495,49.32829005972629,48.282560381766665,2026-02-08
VANI,49.06049267650321,48.354758246757825,50.033557883066905,49.61244605387519,49.91148642910058,47.25359620162665,49.1971112445921,2026-02-08
PASG,49.060272986372155,46.80261310075885,48.13736164864946,50.03815654289312,54.262910196731916,47.111193981159886,48.009402448039715,2026-02-08
XTNT,49.05970159888042,50.05137046062116,49.29349208152561,49.73611196213973,46.89164228878235,50.281260901222936,48.104331898990736,2026-02-08
DERM,49.058145958656056,48.75666379400356,46.828718905258,50.553664490905035,51.05010404746958,48.07230722612097,49.08741728817919,2026-02-08
ENOV,49.05479592681104,47.93076667245676,46.62945205406063,49.97822973252307,44.75994868767666,55.088896179167875,49.94148223498125,2026-02-08
AWRE,49.052664956480285,49.47214357486285,47.602027618970205,50.052938969147384,47.60241677615144,49.71544441759678,49.87101838215305,2026-02-08
MNDY,49.04785079656506,50.16875197859021,50.91713596101384,49.32405777292846,44.02929335238204,52.84924302201339,46.998622692462405,2026-02-08
NTHI,49.041475963564736,46.93662266007394,48.868457129763016,49.48213450621539,52.91377918274508,53.0894551954532,42.958407107137795,2026-02-08
SPWR,49.03914748739447,49.84424057371137,50.14559938128781,50.158007001234736,50.41770893602554,47.086994940064066,46.58233409204332,2026-02-08
FARM,49.03783668932172,48.97672772772182,50.530271980323214,50.0135776830933,49.595679986504834,48.2405265752765,46.87023618301067,2026-02-08
TORO,49.03710504378439,48.84900255782576,41.78402922675713,50.03216980811459,57.10251140785143,49.71180969760452,46.74310756455291,2026-02-08
TOP,49.03449072372532,49.62053872274396,47.73091514451358,49.99635552636036,47.00782193551992,51.957004559063535,47.89430845415058,2026-02-08
JD,49.03388427388918,49.8124516597795,50.91251477381703,50.20878248547247,47.83539500694383,42.65694410843878,52.777217608883454,2026-02-08
MARA,49.03266615597687,50.55545922452237,50.40980443324591,50.37035448696414,44.81246571201445,49.76679591910537,48.28111716000898,2026-02-08
AOSL,49.026736617443724,49.25377840108446,49.34677887731602,49.65716385910195,47.7052758509304,52.22355207879884,45.97387063743066,2026-02-08
ADCT,49.0252278024405,48.00976987362437,49.91948848353838,50.02642354547101,49.46076175398126,49.97755432500078,46.75736883302719,2026-02-08
MRKR,49.02515642041974,48.11837560238719,50.0148404917226,50.00474094757813,54.022294481159804,43.91474431104771,48.07594268862301,2026-02-08
CIG.C,49.023981181228386,50.224141840876825,50.06498366450246,50.299306995445846,51.076962808887174,40.60980207313879,51.86868970451922,2026-02-08
MNTK,49.02363841394541,49.38814414684395,50.113976949294745,49.96068557270797,46.74451614346572,53.18941293031941,44.74509474104069,2026-02-08
ESGL,49.021500918589176,48.14759819614103,48.01421941584068,50.02283374942882,50.791056558781925,49.54439949794636,47.608898093396235,2026-02-08
OPEN,49.02135958388078,48.386890476540174,48.1805310760201,50.10110252821545,53.89738222355869,47.14260474825948,46.41964645069078,2026-02-08
TDUP,49.01391547666458,49.092229913541644,50.015552461755256,50.20535031442105,45.592533676634986,51.906500901704675,47.271325591929866,2026-02-08
UL,49.013319557752475,51.41395392062721,50.143278863882735,50.07631430780152,49.09076472795303,37.55644125221153,55.799164274038816,2026-02-08
RBRK,49.01294556118805,48.925935678273,52.47752938372572,47.36899042366067,46.393862973794384,49.81034137774974,49.10101352992478,2026-02-08
ALMU,49.01286562596942,48.197057922369595,50.090334733511355,50.26680359491201,50.69893816849711,46.92778137327529,47.89627796325115,2026-02-08
VRME,49.010520800854536,48.390788766037865,48.934623550878705,50.055940371131214,56.14825940189975,44.49196510040005,46.04154761477964,2026-02-08
TSAT,49.01022932079858,48.75433178283577,48.63506807099876,50.00425566829849,50.88588041974089,48.25230281140344,47.52953717151412,2026-02-08
EOLS,49.00482846880763,49.23829413012343,50.32107218438844,49.904424256331076,44.54205402274884,53.06590188483554,46.95722433441845,2026-02-08
OMSE,49.00466288151135,52.27253658862951,50.824301865081814,50.234962463250376,46.4352811375104,50.49940989352325,43.761485341072756,2026-02-08
USIO,49.0038472941546,49.11845724113055,50.44273065393525,49.78820492844869,48.06802535050704,46.82503530323932,49.78063028766675,2026-02-08
NHTC,49.00323526666213,50.71354623237545,50.04358541114426,50.006856135278134,48.893446865228995,47.44847897617657,46.91349797976937,2026-02-08
AXIA,48.9990056902493,48.5248650878903,50.4688602875468,49.91738756308667,51.757626342526564,40.785785304815924,52.539509555629515,2026-02-08
STM,48.997989962141276,49.81399014209058,49.306016783640366,49.89330294259647,52.207143857524144,41.75834229742564,51.00914374957044,2026-02-08
CYPH,48.997716277164514,47.56997387765404,49.519019862684175,49.835291540287336,54.53241237665038,47.359009536969175,45.17059046874197,2026-02-08
FSP,48.99725261070705,48.59229393244438,49.235637762230105,50.00978557207476,45.181702768717116,50.875875541488234,50.0882200872877,2026-02-08
SKBL,48.99718092031731,49.75333729812482,50.633268848806814,49.12865997729131,56.30184217056959,50.660608244422974,37.50536898268837,2026-02-08
POWW,48.9968455195866,47.73702892067573,47.66696215537096,50.0065247258465,49.631512846253194,48.485279113239436,50.453765356133786,2026-02-08
BALY,48.996476484518595,48.94952097225925,50.074650825975084,50.01371802009159,48.95207672340464,51.87255184635728,44.116340519023744,2026-02-08
LCTX,48.99611778645559,48.98167939052831,50.04548089511146,50.0367151267575,50.98603917806521,46.193965728557984,47.732826399713076,2026-02-08
MBLY,48.995852427258015,48.98689964667647,47.14986711919382,49.94489149267574,45.2042370061988,53.62655802898896,49.062661269814285,2026-02-08
LAB,48.99138914103482,46.95414359667585,47.61909062116299,50.12491207022597,50.420379089572464,50.61818126259472,48.21162820597695,2026-02-08
HCAT,48.989880482252,48.392610482929655,50.10263845737112,49.995059926454275,44.800826566626654,51.969960504777234,48.678186955353034,2026-02-08
HAO,48.98754302155042,49.94725099845868,54.64662178089905,51.03484912087639,51.640152936201744,40.714406351689625,45.941976941177046,2026-02-08
PRE,48.98734876367839,46.47176494721901,48.53539825412965,50.12169411635657,58.71070147452604,44.53176285901104,45.552770930828046,2026-02-08
AKO.A,48.9861536237046,50.97532701188731,50.113860775520315,49.54934853938383,52.00550339260388,40.62385220466571,50.64902981816655,2026-02-08
SMCI,48.98436196660422,50.36938161586668,51.50944425438657,50.092833924490506,45.76248064183071,49.69785420862422,46.47417715442661,2026-02-08
AVTX,48.98338319208759,46.708676477317255,49.282509268909465,49.760386346959514,50.57786300077041,51.55278505364526,46.01807900492362,2026-02-08
OTF,48.9767982967287,52.10708332446896,49.41903293949992,50.254398076811704,48.25970534430063,39.69338023190021,54.12718986339078,2026-02-08
DCTH,48.9750109593005,49.980969492461846,50.6104683565147,48.12958935777702,48.385234028776054,47.32201153628606,49.42179298398732,2026-02-08
SLNO,48.97213372937899,48.35564625402568,47.88713725012833,50.06383403935322,44.65468537587392,56.26285727183171,46.608642185061086,2026-02-08
TKC,48.96948809204891,50.171043935721535,49.94813014794937,50.150825188954904,50.71096500638755,41.31052735583087,51.52543691744923,2026-02-08
CCEL,48.969222889866955,50.68804375713659,50.159538858734976,50.0385592996725,46.40704560655112,48.507085661464366,48.0150641556422,2026-02-08
ANGH,48.96861575061395,44.959222215951236,46.265679597853634,50.00696675336732,46.92298567223848,59.08457127704233,46.5722689872307,2026-02-08
UROY,48.96717939763019,47.971417242445405,50.41365651507783,46.09250738500953,56.41974655141336,44.135999271391356,48.769749420443674,2026-02-08
GAIA,48.964213454156244,49.68696420730912,49.73428447570174,50.06124119813684,45.79802154286472,50.228904048848456,48.275865252076585,2026-02-08
UFI,48.95937316244187,49.05616224476799,47.08186609757553,49.993552429867535,48.18829919360236,49.58702164432185,49.84933736451595,2026-02-08
NRDY,48.95614533263097,47.76436595362314,49.420822654761224,50.104670765203586,46.967860397541635,50.36137609703361,49.11777612762263,2026-02-08
PPSI,48.94979018793227,50.790343312683326,49.19658068767016,50.11507001638935,51.35040490839382,44.85716911022331,47.38917309223369,2026-02-08
WIT,48.94777543673998,50.828573789325915,49.98781526709844,50.136467359725835,47.944377324544035,40.97721429407816,53.81220458566752,2026-02-08
WDH,48.94745998206169,50.83314435304814,51.43630268892522,50.170137736946344,49.18206280704199,41.51120964261209,50.55190266379632,2026-02-08
RGNX,48.947024321950124,46.793694284871115,48.28735349420551,50.01519416405856,48.654586885059416,52.223422050091436,47.707895053414724,2026-02-08
CURI,48.94690042101736,49.11254238539272,50.7647227216056,49.648233578462744,48.547775279273004,49.1362789662945,46.47184959507558,2026-02-08
CSPI,48.94595586630451,49.778502067646855,49.51049144075412,50.01365803817271,47.493778760250315,48.67062327534724,48.208681615655806,2026-02-08
SIFY,48.94496752912182,49.39862131970716,50.03812231799438,47.59672007794627,57.49760459686934,42.1267169117241,47.01201995048966,2026-02-08
THRY,48.94183471808997,50.40162976860172,49.74667692668971,50.215837499668915,42.85872917792652,54.216742574825446,46.21139236082753,2026-02-08
ASTH,48.941315605138726,49.63064834044675,49.99911264525325,49.55111054706621,46.208921146626224,50.75380289053164,47.504298060908276,2026-02-08
ESOA,48.94031870883257,49.352090727316806,49.11535951191311,47.473560547549965,48.06016224250836,50.02911409473624,49.611625128970964,2026-02-08
EVH,48.936688608917414,48.99109218318608,49.108113266992994,49.95813175782444,42.217056249320635,56.027397042949445,47.31834115323089,2026-02-08
ARKR,48.936141435091216,48.62084926300511,48.33085224271643,49.97646398240593,47.31151587742805,50.87535012164012,48.50181712335165,2026-02-08
PONY,48.93534820725878,49.471045354883856,49.98846159488177,50.07820052437184,48.848512943013624,50.1380549476281,45.08781387877348,2026-02-08
BTMD,48.93517032418003,51.71529264623934,50.293389348933395,50.27320754630094,44.70797082990332,50.40795583664202,46.21320573706114,2026-02-08
FCEL,48.9332095869783,47.76271387278432,49.5951108218304,50.02184143535712,54.06551697444062,43.570727159006225,48.583347258451134,2026-02-08
LRMR,48.93318157262556,46.72366407302281,47.111640992729576,50.03242524874533,49.213133254287925,53.431626235036944,47.08659963193075,2026-02-08
EDUC,48.92858975659841,49.66766865679292,49.20439971595611,50.27172819570376,49.07032207726669,47.018833972801026,48.33858592106996,2026-02-08
TPCS,48.92519042361804,49.29869860363007,49.69185917903057,49.965405570467695,50.021609748027906,45.300091334080896,49.273478106471096,2026-02-08
KTCC,48.92318015920337,48.917291562340964,49.76630055102019,49.98094949808131,48.26769101249701,46.828158316717854,49.77869001456287,2026-02-08
FMC,48.92200258443436,48.85243222823851,51.39955969383813,49.976727725138986,47.35708066138648,52.14456093986457,43.801654258139486,2026-02-08
BHM,48.920598568255166,49.14504450839228,48.5758774122931,49.96501989780049,47.40650419175527,48.385290138380526,50.04585526090932,2026-02-08
RNAC,48.91993610214664,48.25939723973114,50.37238540755583,50.01447208600271,46.70103768102467,52.46775051666,45.704573681905515,2026-02-08
AVR,48.91865305319822,48.7773931038641,47.9885241920333,49.87467373499943,55.33431875972358,43.954757951608684,47.58225057696024,2026-02-08
RDW,48.917964310718155,46.323775345296454,46.34776498448011,50.12822347843711,56.76191989680737,48.22766427439606,45.71843788489184,2026-02-08
MSC,48.915815595722265,49.686271547321255,51.99873671729595,50.09762155253519,46.66519862311848,46.80189963789858,48.245165496164134,2026-02-08
XBIT,48.909296282712724,48.92596421794836,48.926001429764085,49.915587259743866,49.61043057561548,47.36011568386607,48.717678529338464,2026-02-08
PMEC,48.90688308645941,48.84904791122787,50.915630792468924,50.00729692294219,46.0085585637819,53.078309482213015,44.58245484612257,2026-02-08
OABI,48.90515164072015,49.685740599902736,47.7517095652769,50.02109997618227,49.74338708381735,49.42164531892851,46.80732730021313,2026-02-08
RUM,48.90447896963052,47.12239750767116,50.403506389174105,50.058514740740556,46.47725475927359,50.72832074686532,48.63687967405836,2026-02-08
